"STATION","NAME","DATE","MLY-CLDD-BASE45","MLY-CLDD-BASE50","MLY-CLDD-BASE55","MLY-CLDD-BASE57","MLY-CLDD-BASE60","MLY-CLDD-BASE70","MLY-CLDD-BASE72","MLY-CLDD-NORMAL","MLY-DUTR-NORMAL","MLY-DUTR-STDDEV","MLY-GRDD-BASE40","MLY-GRDD-BASE45","MLY-GRDD-BASE50","MLY-GRDD-BASE55","MLY-GRDD-BASE57","MLY-GRDD-BASE60","MLY-GRDD-BASE65","MLY-GRDD-BASE70","MLY-GRDD-BASE72","MLY-GRDD-TB4886","MLY-GRDD-TB5086","MLY-HTDD-BASE40","MLY-HTDD-BASE45","MLY-HTDD-BASE50","MLY-HTDD-BASE55","MLY-HTDD-BASE57","MLY-HTDD-BASE60","MLY-HTDD-NORMAL","MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-NORMAL","MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-NORMAL","MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","MLY-TAVG-NORMAL","MLY-TAVG-STDDEV","MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","MLY-TMAX-NORMAL","MLY-TMAX-STDDEV","MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","MLY-TMIN-NORMAL","MLY-TMIN-PRBOCC-LSTH016","MLY-TMIN-PRBOCC-LSTH020","MLY-TMIN-PRBOCC-LSTH024","MLY-TMIN-PRBOCC-LSTH028","MLY-TMIN-PRBOCC-LSTH032","MLY-TMIN-PRBOCC-LSTH036","MLY-TMIN-STDDEV"
"USC00455525","MONROE, WA US","08","623","468","313","252","163","9","3","52","23.8","3.1","778","623","468","313","252","163","52","9","3","530","474","0","0","0","-7777","1","5","49","0.67","1.38","1.74","6.2","3.7","0.8","0.1","1.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.1","1.8","310","31.0","309","258","100","0.7","0.0","0.0","77.0","2.9","0.0","0","0","0.0","-7777","73","296","310","53.2","0","0","0","0","0","0","1.6"
"USC00455525","MONROE, WA US","09","448","299","161","114","58","1","-7777","11","22.3","3.1","598","448","299","161","114","58","11","1","-7777","384","338","0","-7777","1","12","25","60","163","1.04","2.87","3.76","10.5","5.6","1.9","0.3","2.60","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59.9","1.7","300","30.0","283","162","38","0.2","0.0","0.0","71.1","2.7","0.0","0","0","-7777","19","165","297","300","48.8","0","0","0","0","7","171","1.7"
"USC00455525","MONROE, WA US","10","212","93","25","12","3","0","0","-7777","17.1","2.4","359","212","93","25","12","3","-7777","0","0","199","164","1","9","45","132","181","265","417","3.34","4.49","6.11","16.3","10.3","3.3","0.8","4.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.6","1.8","310","29.2","149","26","1","0.0","0.0","0.0","60.1","2.1","0.0","0","0","1.3","103","266","310","310","43.0","0","0","33","192","570","894","2.3"
"USC00455525","MONROE, WA US","11","59","13","1","-7777","-7777","0","0","0","12.6","1.9","153","59","13","1","-7777","-7777","0","0","0","59","40","31","86","190","328","387","477","627","5.48","7.08","9.27","21.0","15.2","5.7","1.7","7.45","0.0","0.0","0.0","0.3","0.2","0.1","-7777","0.0","0.7","0.7","0.5","0.3","0.0","44.1","3.1","284","16.2","15","1","0","0.0","0.0","0.5","50.4","3.2","0.0","1","6","6.2","167","294","300","300","37.8","40","124","329","681","961","1000","3.2"
"USC00455525","MONROE, WA US","12","12","1","-7777","0","0","0","0","0","11.4","1.3","58","12","1","-7777","0","0","0","0","0","17","9","103","212","356","510","572","665","820","5.19","6.58","7.92","20.8","13.9","4.4","1.1","6.42","0.0","0.0","0.3","0.6","0.5","0.2","0.1","0.0","0.6","1.2","0.7","0.4","0.3","38.6","2.8","235","6.0","0","0","0","0.0","0.0","1.3","44.3","2.8","0.0","4","15","12.8","258","309","310","310","32.8","264","444","748","967","1000","1000","2.8"
"USC00457773","SNOQUALMIE FALLS, WA US","01","30","5","-7777","-7777","-7777","0","0","0","11.3","2.2","97","30","5","-7777","-7777","-7777","0","0","0","33","21","63","151","281","431","493","586","741","6.87","8.79","11.43","20.7","14.8","6.2","2.3","8.85","0.0","0.0","1.5","1.1","0.9","0.2","0.1","0.0","1.9","1.5","0.7","0.3","0.1","41.1","2.9","256","10.2","6","0","0","0.0","0.0","0.6","46.7","3.0","0.0","-7777","5","9.2","220","308","310","310","35.5","100","264","582","878","989","1000","3.1"
"USC00457773","SNOQUALMIE FALLS, WA US","02","38","8","1","-7777","-7777","0","0","0","14.7","2.1","107","38","8","1","-7777","-7777","0","0","0","52","37","42","113","223","357","412","496","636","3.85","4.98","7.16","16.0","11.3","3.9","1.0","5.42","0.0","0.0","0.8","0.9","0.4","0.1","0.0","0.0","1.3","0.9","0.6","0.3","0.0","42.3","2.9","258","13.2","21","1","0","0.0","0.0","0.3","49.7","3.2","0.0","1","8","9.8","210","276","280","280","34.9","48","181","445","779","974","1000","3.1"
"USC00457773","SNOQUALMIE FALLS, WA US","03","72","18","3","1","-7777","0","0","-7777","16.6","2.4","181","72","18","3","1","-7777","-7777","0","0","101","78","9","55","156","296","356","448","603","4.81","5.78","7.46","20.4","14.1","4.0","0.9","6.26","0.0","0.0","0.0","0.3","0.2","-7777","-7777","-7777","0.7","0.3","0.1","0.1","0.1","45.5","2.3","305","21.8","57","7","0","0.0","0.0","0.1","53.8","3.1","0.0","0","1","5.6","211","309","310","310","37.3","0","26","111","478","918","1000","1.9"
"USC00457773","SNOQUALMIE FALLS, WA US","04","143","53","15","8","3","0","0","-7777","18.2","2.3","278","143","53","15","8","3","-7777","0","0","158","130","1","15","75","187","241","326","473","3.87","4.90","5.84","18.4","11.8","3.0","0.7","4.81","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","-7777","0.0","0.0","0.0","0.0","49.2","1.8","300","26.4","108","24","4","0.0","0.0","0.0","58.3","2.5","0.0","0","0","1.3","147","291","300","300","40.2","0","0","0","91","578","974","1.7"
"USC00457773","SNOQUALMIE FALLS, WA US","05","303","163","69","45","22","-7777","-7777","5","18.3","2.3","457","303","163","69","45","22","5","-7777","-7777","261","223","-7777","1","15","77","115","185","322","2.72","4.03","5.03","16.2","10.2","2.8","0.2","4.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.7","2.1","310","30.6","192","72","16","0.1","0.0","0.0","63.9","2.7","0.0","0","0","-7777","41","259","310","310","45.6","0","0","0","0","57","479","2.0"
"USC00457773","SNOQUALMIE FALLS, WA US","06","443","293","154","110","61","3","1","18","18.5","2.5","593","443","293","154","110","61","18","3","1","360","311","0","-7777","-7777","12","27","68","175","1.80","2.85","3.53","12.8","7.6","1.8","0.3","2.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59.8","2.0","300","30.0","259","119","35","0.2","0.0","0.0","69.0","3.0","0.0","0","0","0.0","1","127","298","300","50.5","0","0","0","0","0","0","1.4"
"USC00457773","SNOQUALMIE FALLS, WA US","07","603","448","294","234","151","12","6","53","21.4","3.2","758","603","448","294","234","151","53","12","6","507","448","0","0","0","1","3","14","70","0.44","1.08","2.03","7.8","3.6","0.8","0.1","1.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.5","2.3","310","31.0","305","228","84","1.2","0.0","0.0","75.2","3.6","0.0","0","0","0.0","-7777","50","295","310","53.7","0","0","0","0","0","2","1.6"
"USC00457773","SNOQUALMIE FALLS, WA US","08","614","459","304","243","158","11","5","54","22.8","2.2","769","614","459","304","243","158","54","11","5","519","462","0","0","0","-7777","2","9","60","0.69","0.97","1.55","6.1","3.3","0.8","0.1","1.29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.8","1.7","310","31.0","308","244","96","0.9","0.0","0.0","76.2","2.2","0.0","0","0","0.0","0","63","296","310","53.4","0","0","0","0","0","0","1.8"
"USC00457773","SNOQUALMIE FALLS, WA US","09","429","281","147","105","55","1","-7777","12","22.2","2.5","579","429","281","147","105","55","12","1","-7777","367","323","0","-7777","2","18","36","76","183","1.55","3.21","3.91","10.3","6.2","2.0","0.4","2.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59.3","1.9","300","30.0","273","151","38","0.3","0.0","0.0","70.4","2.4","0.0","0","0","0.1","17","184","300","300","48.2","0","0","0","0","9","114","2.1"
"USC00457773","SNOQUALMIE FALLS, WA US","10","207","91","26","14","4","-7777","0","-7777","17.3","2.6","353","207","91","26","14","4","-7777","-7777","0","197","162","1","10","49","140","189","272","423","3.63","5.55","7.23","16.3","11.0","3.9","1.3","5.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.3","1.9","310","29.3","143","30","2","-7777","0.0","0.0","60.0","2.1","0.0","0","0","1.3","106","269","310","310","42.7","0","0","4","94","439","842","2.5"
"USC00457773","SNOQUALMIE FALLS, WA US","11","65","16","2","1","-7777","0","0","0","12.4","2.1","160","65","16","2","1","-7777","0","0","0","64","44","28","83","184","320","379","468","618","6.16","9.20","13.81","21.6","16.0","7.2","2.8","10.12","0.0","0.0","0.0","0.3","0.2","0.1","0.1","0.0","1.2","0.5","0.4","0.4","0.1","44.4","3.4","287","16.3","22","1","0","0.0","0.0","0.4","50.6","3.5","0.0","1","6","5.6","166","292","300","300","38.2","24","65","203","519","884","1000","3.6"
"USC00457773","SNOQUALMIE FALLS, WA US","12","16","2","-7777","0","0","0","0","0","10.5","1.4","69","16","2","-7777","0","0","0","0","0","18","10","86","188","329","482","544","637","792","6.47","8.49","10.50","19.6","13.9","6.2","2.3","8.45","0.0","0.0","6.1","1.4","1.0","0.3","0.2","-7777","2.9","0.9","0.6","0.3","0.1","39.5","2.9","239","6.5","1","0","0","0.0","0.0","1.1","44.7","2.8","0.0","2","8","11.9","243","309","310","310","34.2","139","308","580","877","993","1000","3.2"
"USC00450872","BREMERTON, WA US","01","18","2","-7777","0","0","0","0","0","11.0","1.4","83","18","2","-7777","0","0","0","0","0","23","12","52","142","281","434","496","589","744","5.70","8.18","12.87","19.1","13.7","5.9","2.4","8.89","0.0","0.0","0.0","0.4","0.3","-7777","0.0","0.0","0.4","0.3","-7777","0.0","0.0","41.0","2.4","272","8.7","1","0","0","0.0","0.0","0.3","46.5","2.4","0.0","0","2","8.9","229","309","310","310","35.5","27","186","493","843","986","1000","2.5"
"USC00450872","BREMERTON, WA US","02","23","2","-7777","-7777","0","0","0","0","14.6","2.0","91","23","2","-7777","-7777","0","0","0","0","43","28","33","104","223","361","417","501","641","2.97","6.16","7.94","15.4","10.5","4.1","1.6","6.02","0.0","0.0","0.0","0.3","0.2","0.1","0.1","-7777","0.8","0.3","0.2","0.1","0.0","42.1","2.5","263","13.5","11","0","0","0.0","0.0","0.2","49.4","2.6","0.0","0","5","9.1","221","279","280","280","34.8","28","147","428","795","988","1000","2.7"
"USC00450872","BREMERTON, WA US","03","73","16","2","1","-7777","0","0","-7777","16.3","1.5","188","73","16","2","1","-7777","-7777","0","0","99","74","7","47","145","286","347","439","594","4.74","5.08","6.82","19.1","12.0","3.9","0.8","5.95","0.0","0.0","0.0","0.1","0.1","-7777","-7777","0.0","0.3","-7777","0.0","0.0","0.0","45.9","2.3","309","22.6","48","3","0","0.0","0.0","-7777","54.0","2.7","0.0","0","-7777","4.1","204","310","310","310","37.7","0","10","93","421","862","998","2.0"
"USC00450872","BREMERTON, WA US","04","158","59","17","9","3","0","0","-7777","18.0","2.0","298","158","59","17","9","3","-7777","0","0","166","136","-7777","11","62","170","222","306","453","2.32","3.08","4.44","15.9","8.5","1.9","0.4","3.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.9","1.8","300","27.9","112","26","2","0.0","0.0","0.0","58.9","2.3","0.0","0","0","0.8","129","293","300","300","40.9","0","0","11","68","446","940","1.8"
"USC00450872","BREMERTON, WA US","05","331","185","79","52","25","-7777","-7777","5","19.1","1.9","485","331","185","79","52","25","5","-7777","-7777","283","243","0","1","10","59","94","160","295","1.57","2.32","3.22","12.7","6.8","1.2","0.2","2.46","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.6","2.1","310","30.9","223","78","16","0.1","0.0","0.0","65.2","2.6","0.0","0","0","0.1","31","249","310","310","46.1","0","0","0","0","29","333","1.8"
"USC00450872","BREMERTON, WA US","06","465","315","172","123","67","4","2","19","19.4","2.4","615","465","315","172","123","67","19","4","2","380","330","0","0","-7777","7","18","52","154","0.89","1.77","2.34","10.2","4.8","0.6","0.2","1.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.5","2.0","300","30.0","279","137","38","0.4","0.0","0.0","70.2","3.0","0.0","0","0","0.0","1","121","299","300","50.8","0","0","0","0","0","0","1.3"
"USC00450872","BREMERTON, WA US","07","620","465","310","249","163","15","8","58","21.7","2.6","775","620","465","310","249","163","58","15","8","521","461","0","0","0","-7777","1","8","58","0.30","0.73","1.36","6.3","2.5","0.4","0.1","0.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.0","2.1","310","31.0","309","241","91","1.5","0.0","0.0","75.9","3.1","0.0","0","0","0.0","0","32","294","310","54.1","0","0","0","0","0","0","1.5"
"USC00450872","BREMERTON, WA US","08","639","484","329","267","178","13","6","64","22.0","1.8","794","639","484","329","267","178","64","13","6","541","481","0","0","0","-7777","-7777","4","46","0.23","0.63","1.43","5.7","2.3","0.5","0.2","1.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.6","1.5","310","31.0","309","252","97","0.8","0.1","0.0","76.6","2.1","0.0","0","0","0.0","0","23","296","310","54.6","0","0","0","0","0","0","1.4"
"USC00450872","BREMERTON, WA US","09","475","326","185","136","76","2","1","18","20.9","2.4","625","475","326","185","136","76","18","2","1","397","348","0","-7777","-7777","9","21","51","143","0.58","1.61","2.24","8.0","3.9","0.6","0.2","1.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.9","1.7","300","30.0","283","161","38","0.2","0.0","0.0","71.3","2.6","0.0","0","0","-7777","4","133","298","300","50.4","0","0","0","0","15","50","1.4"
"USC00450872","BREMERTON, WA US","10","228","101","29","15","5","-7777","-7777","-7777","16.1","1.8","380","228","101","29","15","5","-7777","-7777","-7777","201","165","-7777","4","31","114","162","245","396","2.84","4.62","6.07","14.6","8.8","3.2","1.2","4.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.3","1.5","310","29.9","147","24","2","0.0","0.0","0.0","60.3","2.0","0.0","0","0","0.1","62","270","310","310","44.2","0","0","0","23","156","616","1.5"
"USC00450872","BREMERTON, WA US","11","56","12","1","-7777","-7777","0","0","0","12.1","1.7","156","56","12","1","-7777","-7777","0","0","0","57","37","20","70","175","315","374","464","613","5.14","8.42","13.30","19.8","13.8","7.1","2.8","9.39","0.0","0.0","0.0","0.4","0.3","0.1","0.1","0.0","0.9","0.6","0.5","0.3","0.1","44.6","2.8","290","16.3","9","0","0","0.0","0.0","0.3","50.6","2.9","0.0","0","2","3.9","175","292","300","300","38.5","9","47","162","439","827","1000","2.9"
"USC00450872","BREMERTON, WA US","12","12","1","-7777","-7777","0","0","0","0","10.6","1.5","60","12","1","-7777","-7777","0","0","0","0","14","6","68","174","319","473","535","628","783","6.38","9.69","12.74","18.5","12.8","6.1","2.7","10.07","0.0","0.0","0.0","0.6","0.4","0.1","0.1","-7777","1.1","0.6","0.3","0.2","0.0","39.7","2.5","267","5.4","-7777","0","0","0.0","0.0","0.7","45.0","2.3","0.0","1","8","10.3","248","309","310","310","34.5","97","276","519","858","986","1000","2.9"
"USC00454169","KENT, WA US","01","36","5","-7777","-7777","0","0","0","0","11.6","1.7","113","36","5","-7777","-7777","0","0","0","0","37","23","48","126","250","400","462","555","710","4.18","5.51","7.07","18.7","12.0","3.3","1.0","5.62",,,,,,,,,,,,,,"42.1","2.5","280","11.8","6","0","0","0.0","0.0","0.2","47.9","2.6","0.0","-7777","4","8.4","209","307","310","310","36.3","111","243","554","893","995","1000","2.6"
"USC00454169","KENT, WA US","02","42","6","-7777","-7777","-7777","0","0","0","15.3","2.2","126","42","6","-7777","-7777","-7777","0","0","0","61","43","24","79","184","318","374","458","598","2.66","3.44","4.76","14.9","9.6","2.2","0.4","3.85",,,,,,,,,,,,,,"43.7","2.6","275","16.7","20","-7777","0","0.0","0.0","0.1","51.3","2.7","0.0","1","4","7.4","190","279","280","280","36.0","55","178","424","758","982","1000","2.9"
"USC00454169","KENT, WA US","03","102","27","4","1","-7777","0","0","-7777","16.7","2.0","231","102","27","4","1","-7777","-7777","0","0","124","96","4","29","109","241","301","392","547","3.34","3.96","4.68","17.3","11.3","2.3","0.4","4.07",,,,,,,,,,,,,,"47.3","2.3","309","25.8","71","6","-7777","0.0","0.0","0.0","55.7","2.8","0.0","0","-7777","4.2","170","306","310","310","39.0","9","28","102","437","860","995","2.1"
"USC00454169","KENT, WA US","04","202","85","25","14","5","0","0","-7777","18.8","2.4","348","202","85","25","14","5","-7777","0","0","200","168","-7777","4","37","127","176","257","402","1.61","2.93","3.48","13.9","8.3","1.7","0.3","2.84",,,,,,,,,,,,,,"51.6","1.8","300","29.2","149","37","5","0.0","0.0","0.0","61.0","2.3","0.0","0","0","0.9","101","282","300","300","42.2","0","0","0","66","399","888","2.0"
"USC00454169","KENT, WA US","05","380","228","104","69","34","1","-7777","7","19.4","2.5","535","380","228","104","69","34","7","1","-7777","322","278","0","-7777","4","35","61","119","247","1.37","2.37","2.85","11.5","6.3","0.8","0.1","2.23",,,,,,,,,,,,,,"57.2","2.0","310","31.0","256","94","17","-7777","0.0","0.0","66.9","2.6","0.0","0","0","0.1","23","204","309","310","47.6","0","0","0","0","38","223","2.0"
"USC00454169","KENT, WA US","06","513","363","215","160","90","5","2","25","19.2","2.3","663","513","363","215","160","90","25","5","2","427","372","0","0","-7777","2","7","27","112","1.20","1.55","2.41","8.7","4.5","0.9","0.2","1.78",,,,,,,,,,,,,,"62.1","1.7","300","30.0","293","158","44","0.3","0.0","0.0","71.7","2.5","0.0","0","0","0.0","3","77","291","300","52.5","0","0","0","0","0","0","1.3"
"USC00454169","KENT, WA US","07","676","521","366","304","213","24","14","87","21.7","2.9","831","676","521","366","304","213","87","24","14","577","517","0","0","0","-7777","-7777","2","31","0.31","0.56","1.23","4.6","2.3","0.3","0.0","0.83",,,,,,,,,,,,,,"66.8","2.1","310","31.0","310","270","111","1.8","0.1","0.0","77.7","2.9","0.0","0","0","0.0","0","32","260","308","55.9","0","0","0","0","0","0","2.2"
"USC00454169","KENT, WA US","08","673","518","363","301","209","17","8","81","22.2","2.8","828","673","518","363","301","209","81","17","8","577","518","0","0","0","-7777","-7777","2","29","0.36","0.72","1.56","4.4","2.4","0.4","0.1","0.99",,,,,,,,,,,,,,"66.7","1.4","310","31.0","310","276","111","0.8","0.0","0.0","77.8","2.0","0.0","0","0","0.0","1","37","261","310","55.6","0","0","0","0","0","0","1.9"
"USC00454169","KENT, WA US","09","493","344","200","149","85","3","1","22","20.9","2.9","643","493","344","200","149","85","22","3","1","419","369","0","0","-7777","7","15","41","128","0.68","1.28","2.14","7.1","4.1","0.9","0.1","1.53",,,,,,,,,,,,,,"61.5","1.7","300","30.0","292","176","40","0.3","0.0","0.0","71.9","2.4","0.0","0","0","0.1","11","118","291","300","51.0","0","0","0","0","2","55","2.0"
"USC00454169","KENT, WA US","10","248","118","34","17","5","-7777","-7777","-7777","16.3","2.5","399","248","118","34","17","5","-7777","-7777","-7777","219","181","-7777","5","29","101","146","227","377","2.44","3.48","4.33","13.2","8.1","1.9","0.5","3.70",,,,,,,,,,,,,,"52.9","1.5","310","30.1","163","25","2","0.0","0.0","0.0","61.0","1.7","0.0","0","0","0.8","72","245","310","310","44.7","0","0","0","67","344","773","2.3"
"USC00454169","KENT, WA US","11","78","19","2","1","-7777","0","0","0","12.6","2.4","186","78","19","2","1","-7777","0","0","0","74","51","21","63","154","287","346","435","585","3.79","5.64","8.19","18.8","12.9","4.3","1.4","6.27",,,,,,,,,,,,,,"45.5","2.9","290","19.1","17","1","0","0.0","0.0","0.3","51.8","2.9","0.0","1","5","4.6","146","287","300","300","39.2","34","103","273","597","912","998","3.4"
"USC00454169","KENT, WA US","12","22","2","-7777","-7777","0","0","0","0","11.1","1.5","83","22","2","-7777","-7777","0","0","0","0","23","13","72","165","302","454","516","609","764","3.59","5.20","6.57","18.7","12.0","3.6","1.1","5.43",,,,,,,,,,,,,,"40.3","2.3","259","8.0","1","0","0","0.0","0.0","0.7","45.9","2.4","0.0","1","11","10.3","235","309","310","310","34.8","147","324","648","937","999","1000","2.4"
