STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2013-04-30,54.0,40,66,4.7,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-01,53.0,38,68,5.14,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-02,56.0,42,72,6.04,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-03,52.0,44,61,11.63,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-04,53.0,40,63,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-05,49.0,39,62,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-06,53.0,45,69,6.26,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-07,57.0,46,71,5.82,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-08,61.0,55,72,8.28,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-09,60.0,57,70,3.8,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-10,64.0,53,76,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-11,62.0,56,71,10.07,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-12,62.0,50,73,8.5,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-13,53.0,41,61,10.29,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-14,50.0,38,60,7.38,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-15,51.0,38,66,9.84,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-16,64.0,52,82,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-17,62.0,48,72,8.5,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-18,59.0,45,73,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-19,58.0,47,70,7.38,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-20,65.0,57,83,6.26,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-21,71.0,53,88,8.28,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-22,60.0,53,72,6.71,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-23,66.0,61,76,12.53,25.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-24,64.0,50,68,8.28,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-25,51.0,43,55,11.41,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-26,49.0,42,61,12.53,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-27,58.0,41,73,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-28,60.0,46,71,5.82,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-29,62.0,57,76,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-30,74.0,61,90,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-05-31,80.0,66,92,7.83,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-01,78.0,63,89,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-02,73.0,65,87,12.3,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-03,67.0,64,73,7.83,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-04,65.0,54,73,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-05,63.0,50,72,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-06,61.0,52,71,6.04,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-07,59.0,56,61,9.62,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-08,63.0,55,79,10.96,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-09,70.0,59,80,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-10,66.0,57,71,4.92,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-11,65.0,59,78,5.14,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-12,65.0,59,73,12.97,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-13,60.0,53,63,7.16,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-14,59.0,53,72,12.75,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-15,69.0,61,79,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-16,67.0,55,77,8.28,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-17,73.0,62,84,8.5,23.9,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2013-06-18,68.0,59,80,5.82,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-19,65.0,57,76,8.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-20,66.0,53,79,5.82,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-21,69.0,57,82,8.5,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-22,71.0,61,83,8.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-23,73.0,63,87,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-24,80.0,70,93,8.72,25.9,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2013-06-25,79.0,69,92,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-26,79.0,72,88,6.49,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-27,71.0,66,74,5.37,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-28,72.0,67,80,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-29,73.0,69,81,10.51,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-06-30,73.0,70,80,8.72,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-01,74.0,71,80,8.72,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-02,75.0,72,83,10.07,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-03,78.0,71,88,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-04,81.0,74,90,8.72,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-05,82.0,75,93,9.84,18.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2013-07-06,83.0,75,93,8.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-07,84.0,75,95,6.93,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-08,82.0,70,92,8.28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-09,73.0,68,79,4.47,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-10,76.0,73,85,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-11,76.0,71,79,6.49,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-12,74.0,67,78,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-13,71.0,66,79,4.7,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-14,80.0,72,92,6.04,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-15,84.0,76,94,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-16,85.0,76,95,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-17,81.0,73,89,7.16,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-18,84.0,77,96,6.71,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-19,86.0,77,98,10.74,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-20,85.0,75,95,8.72,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-21,77.0,69,83,4.92,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-22,76.0,69,84,4.92,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-23,78.0,73,88,8.5,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-24,78.0,71,87,6.93,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-25,67.0,60,71,12.97,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-26,64.0,61,73,9.84,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-27,72.0,63,85,8.05,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-28,74.0,68,84,6.04,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-29,75.0,69,84,7.61,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-30,75.0,66,83,7.38,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-07-31,72.0,60,82,5.37,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-01,71.0,63,80,6.26,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-02,73.0,66,84,5.82,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-03,72.0,65,78,8.72,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-04,71.0,57,81,7.38,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-05,68.0,57,78,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-06,67.0,54,80,5.14,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-07,68.0,56,78,6.71,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-08,72.0,67,81,9.84,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-09,74.0,72,76,11.18,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-10,76.0,64,84,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-11,70.0,57,80,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-12,71.0,64,81,4.47,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-13,69.0,64,73,3.58,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-14,68.0,60,74,10.29,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-15,67.0,56,77,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-16,68.0,55,79,5.82,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-17,70.0,59,82,3.13,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-18,68.0,60,79,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-19,70.0,59,82,8.5,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-20,75.0,64,86,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-21,77.0,66,89,5.82,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-22,74.0,67,84,6.71,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-23,74.0,65,80,6.93,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-24,69.0,57,77,8.05,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-25,67.0,55,82,5.14,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-26,71.0,66,81,9.84,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-27,73.0,67,81,4.25,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-28,73.0,63,84,4.25,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-29,67.0,61,70,10.51,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-30,67.0,60,80,7.16,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-08-31,74.0,70,80,8.28,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-01,75.0,70,82,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-02,73.0,69,76,6.26,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-03,72.0,63,78,5.14,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-04,69.0,59,79,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-05,67.0,56,74,7.16,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-06,60.0,50,70,5.37,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-07,62.0,49,77,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-08,69.0,54,79,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-09,59.0,48,68,6.04,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-10,65.0,56,74,8.95,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-11,77.0,68,92,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-12,76.0,69,84,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-13,72.0,61,79,6.04,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-14,63.0,53,70,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-15,59.0,49,71,4.25,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-16,60.0,49,69,7.61,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-17,54.0,44,63,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-18,56.0,44,71,5.59,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-19,62.0,49,81,4.92,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-20,63.0,49,77,4.7,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-21,63.0,53,75,8.72,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-22,68.0,52,72,9.62,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-23,56.0,48,65,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-24,55.0,43,68,8.05,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-25,58.0,46,70,5.37,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-26,59.0,52,66,4.25,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-27,59.0,50,67,7.38,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-28,60.0,48,74,4.03,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-29,57.0,46,69,3.36,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-09-30,59.0,51,70,5.59,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-01,62.0,47,78,4.25,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-02,68.0,56,81,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-03,66.0,52,79,4.7,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-04,60.0,52,69,3.36,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-05,62.0,57,71,2.68,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-06,61.0,57,61,5.82,12.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-07,65.0,58,76,11.41,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-08,63.0,50,68,8.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-09,55.0,48,64,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-10,56.0,50,67,9.62,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-11,60.0,52,69,10.07,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-12,58.0,52,69,11.41,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-13,55.0,44,62,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-14,50.0,38,62,2.68,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-15,55.0,42,70,3.13,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-16,56.0,47,63,5.37,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-17,60.0,52,71,6.04,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-18,64.0,47,69,9.4,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-19,54.0,43,65,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-20,57.0,43,64,7.16,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-21,52.0,41,67,6.71,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-22,55.0,43,71,6.26,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-23,48.0,40,51,4.03,10.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2013-10-24,46.0,38,55,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-25,44.0,32,52,6.71,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-26,42.0,31,56,10.07,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-27,50.0,33,58,7.61,19.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2013-10-28,45.0,32,61,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-29,44.0,35,53,5.37,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-30,44.0,35,58,1.57,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-10-31,50.0,37,65,8.28,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-01,65.0,60,70,17.0,35.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-02,58.0,52,66,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-03,48.0,34,54,10.51,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-04,37.0,28,45,8.72,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-05,37.0,25,50,2.68,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-06,46.0,37,61,6.49,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-07,57.0,40,65,9.84,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-08,42.0,33,49,10.51,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-09,38.0,29,46,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-10,47.0,40,59,7.16,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-11,45.0,39,53,9.62,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-12,42.0,28,52,10.07,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-13,31.0,24,38,8.28,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-14,37.0,26,53,9.4,18.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2013-11-15,47.0,33,60,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-16,47.0,36,61,4.47,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-17,46.0,35,58,3.36,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-18,60.0,49,66,11.63,30.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-19,45.0,32,50,13.42,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-20,35.0,25,43,7.16,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-21,34.0,24,48,2.24,8.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2013-11-22,45.0,40,52,3.36,12.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-23,46.0,31,51,12.53,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-24,27.0,21,31,19.01,36.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-25,25.0,18,34,8.5,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-26,37.0,34,45,5.82,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-27,52.0,37,63,16.55,36.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-28,35.0,25,38,13.42,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-29,30.0,22,37,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-11-30,26.0,18,34,4.03,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-01,36.0,31,45,3.58,12.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-02,39.0,35,44,3.8,8.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-03,40.0,35,51,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-04,39.0,32,50,2.24,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-05,41.0,34,55,2.91,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-06,53.0,37,57,7.16,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-07,38.0,30,41,8.28,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-08,30.0,23,32,4.47,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-09,33.0,27,40,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-10,34.0,25,36,5.82,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-11,27.0,21,31,8.95,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-12,25.0,15,27,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-13,23.0,16,33,8.95,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-14,19.0,14,30,10.51,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-15,31.0,24,37,9.17,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-16,27.0,14,30,7.83,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-17,17.0,9,24,6.93,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-18,26.0,20,34,10.29,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-19,32.0,25,45,8.72,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-20,40.0,28,53,2.91,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-21,47.0,39,59,7.61,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-22,59.0,44,64,12.08,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-23,42.0,36,44,5.82,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-24,37.0,28,42,9.84,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-25,24.0,18,28,8.5,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-26,27.0,21,36,5.37,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-27,30.0,25,37,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-28,35.0,23,50,7.61,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-29,36.0,28,48,6.04,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-30,38.0,20,41,9.84,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2013-12-31,22.0,16,28,6.26,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-01,23.0,18,30,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-02,22.0,5,24,14.99,28.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-03,9.0,2,17,16.11,30.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-04,10.0,-3,28,5.37,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-05,24.0,13,45,2.01,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-06,46.0,28,59,13.87,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-07,20.0,7,29,14.76,25.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-08,12.0,6,24,8.05,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-09,21.0,14,31,5.59,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-10,23.0,14,35,0.22,6.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-11,44.0,34,60,13.2,36.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-12,48.0,34,53,12.97,25.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-13,38.0,28,51,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-14,47.0,44,51,7.38,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-15,41.0,30,46,3.58,11.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-16,38.0,34,42,2.01,8.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-17,39.0,31,46,4.7,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-18,35.0,31,37,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-19,33.0,29,37,13.2,23.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-01-20,37.0,28,45,11.86,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-21,23.0,12,28,12.3,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-22,12.0,7,19,15.21,25.9,,,,,,,,,1.0,,,,,,,,,,,
USW00014765,2014-01-23,11.0,2,20,8.95,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-24,12.0,7,18,10.07,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-25,24.0,11,38,14.09,36.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-26,22.0,16,25,11.41,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-27,32.0,20,49,12.08,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-28,19.0,12,21,8.95,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-29,18.0,14,25,6.93,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-30,18.0,7,28,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-01-31,29.0,17,45,5.14,16.1,,,,,,,,,,,,,,,,,,,,
